date,open,high,low,close,volume,market_return,vix,bond_yield_10y,dollar_index_change,sp500,nasdaq,sp500_above_ma200,nasdaq_12m_return,vnm_etf_above_ma200,usdvnd_change,vix_lag1,bond_yield_lag1,vnindex_return_lag1,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_quarter_end,days_before_tet,close_smoothed,sentiment_score,news_volume,dividend_flag,days_to_dividend,days_after_dividend,target_return_1d,target_spread_1d,target_return_2d,target_spread_2d,target_return_3d,target_spread_3d
2020-01-16,71.6800692002155,71.94042198348346,71.40980383677255,71.91364288330078,26080000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,70.06317083422248,0.0,0.0,0.0,60.0,60.0,0.02024578115642437,0.016549852089716103,0.022128473089737654,0.013564090768301448,0.02324561194118524,0.012357202611741067
2020-01-17,72.52755127820197,73.42066702183358,72.23050686888229,73.36959075927734,52424000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,70.34998128746268,0.0,0.0,0.0,60.0,60.0,0.0018453317505310294,0.01329492463367687,0.002940302072467902,0.01211198599393812,0.003494546309497677,0.008908353370191111
2020-01-21,73.34380799940449,73.88335497384024,72.90791179429193,73.5049819946289,48930000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,30.0,70.60448137778575,0.0,0.0,0.0,60.0,60.0,0.0010929534602148853,0.01208967652998369,0.0016461768166199505,0.008891944782160622,-0.01084826370382518,0.020927679222818105
2020-01-22,73.8759245867756,74.41397338110437,73.52532192544703,73.58531951904297,28458000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,30.0,70.82953428908078,0.0,0.0,0.0,60.0,60.0,0.0005526193691533674,0.008882236910594738,-0.011928180218196522,0.020904831215206237,-0.035137778998908756,0.011510495440361724
2020-01-23,73.7678173234847,74.06287927041319,73.40927702930324,73.62598419189453,26650000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,71.02825987806389,0.0,0.0,0.0,60.0,60.0,-0.01247390626513877,0.0208932851811299,-0.03567068605603657,0.011504138030860457,-0.023028287706968846,0.016461351624450823
2020-01-24,74.02915451930895,74.09758915730573,72.55930047284312,72.70758056640625,29786000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,71.14114289886568,0.0,0.0,0.0,60.0,60.0,-0.023489789219813623,0.011649452205714757,-0.010687698794786277,0.016669282694286452,-0.006459125399478359,0.012788420150286686
2020-01-27,70.99027408970458,71.2402073113937,70.3932038265922,70.99969482421875,34132000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,30.0,71.13210963283811,0.0,0.0,0.0,60.0,60.0,0.013110042561458798,0.017070259491673383,0.01744033358005397,0.013096043450553714,0.015729192724921966,0.014143684872517614
2020-01-28,71.49609068205544,72.14373782775851,70.93175461327948,71.93050384521484,29724000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,30.0,71.18074130869708,0.0,0.0,0.0,60.0,60.0,0.004274255349050575,0.012926575495632068,0.0025852573298366845,0.013960660025398582,-0.012216703834027625,0.02937608143662229
2020-01-29,72.32522928653594,72.60690544755049,71.67709035915647,72.23795318603516,21566000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,30.0,71.242379148352,0.0,0.0,0.0,60.0,60.0,-0.001681809535809373,0.013901242565006652,-0.01642077260792324,0.029251054958500545,0.01777992903321405,0.02038175022119848
2020-01-30,71.3155792213507,72.1660483074748,71.16185099783613,72.11646270751953,27110000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,71.2913124234062,0.0,0.0,0.0,60.0,60.0,-0.01476379295989854,0.029300332537163933,0.019494524646469925,0.020416086189636116,-0.0060788479260771465,0.03115688549519174
2020-01-31,72.79136985685548,72.88112787586384,70.76809153712954,71.05175018310547,43822000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,71.2783975195109,0.0,0.0,0.0,60.0,60.0,0.03477167948312528,0.02072202182963941,0.008815089185478844,0.03162377232237018,0.009261781647919364,0.024358174793046646
2020-02-03,72.48342482845398,73.70582753071683,72.23349161238843,73.5223388671875,71636000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30.0,71.39519965295322,0.0,0.0,0.0,60.0,60.0,-0.025084364804622318,0.030561111160450825,-0.024652682655509343,0.02353966123735982,-0.0044718534937198545,0.02096318474037112
2020-02-04,72.12835848746417,72.76558597572388,70.51866160482743,71.6780776977539,95880000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30.0,71.40945090141845,0.0,0.0,0.0,60.0,60.0,0.0004427892358362527,0.024145331542090163,0.021142866692020607,0.021502562871678635,0.02331519494062207,0.013726164978861121
2020-02-05,72.58061715621994,72.62871964997271,70.89802869966074,71.7098159790039,36376000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30.0,71.4241293324241,0.0,0.0,0.0,60.0,60.0,0.020690915741414462,0.021493045982272353,0.022862282532173924,0.013720089870751647,0.04329732404497471,0.023291009915474892
2020-02-06,72.00388927199774,73.4707694622342,71.92950709001718,73.19355773925781,37822000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30.0,71.50817696899776,0.0,0.0,0.0,60.0,60.0,0.0021273499717416543,0.013441963339886866,0.022148142944075577,0.022818866667934097,0.02309668940607024,0.016551884588452703
2020-02-07,72.76807109346798,73.65374870960305,72.66988358975605,73.3492660522461,28360000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30.0,71.59333920973212,0.0,0.0,0.0,60.0,60.0,0.019978292153086608,0.02277042600282045,0.020924825008438185,0.0165167476857302,0.026718854258383707,0.007862798775248233
