date,open,high,low,close,volume,market_return,vix,bond_yield_10y,dollar_index_change,sp500,nasdaq,sp500_above_ma200,nasdaq_12m_return,vnm_etf_above_ma200,usdvnd_change,vix_lag1,bond_yield_lag1,vnindex_return_lag1,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_quarter_end,days_before_tet,close_smoothed,sentiment_score,news_volume,dividend_flag,days_to_dividend,days_after_dividend,target_return_1d,target_spread_1d,target_return_2d,target_spread_2d,target_return_3d,target_spread_3d
2020-01-16,221.02605137479895,221.0856327336152,218.86116603585967,220.23159790039065,10015300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,214.88934949241627,0.0,0.0,0.0,60.0,60.0,0.00166838747994341,0.007936125256503699,-0.0014878995486625158,0.014654824289597421,-0.0020291554869233106,0.006628494085992042
2020-01-17,220.4897919973083,220.7479829401893,219.00019739381185,220.5990295410156,15905900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,215.3846271521552,0.0,0.0,0.0,60.0,60.0,-0.0031510298897888746,0.014630415088237831,-0.0036913843075044206,0.006617453609241277,-0.01071391664403649,0.009993703893210236
2020-01-21,220.61892211491747,220.8274568993476,217.6000015291001,219.90391540527344,14275800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,30.0,215.74917834417303,0.0,0.0,0.0,60.0,60.0,-0.0005420624727693751,0.006638371315676491,-0.007586792965650018,0.010025293893923908,-0.0158056452073441,0.025605121258365702
2020-01-22,220.76783643205,221.20478658310412,219.7449827388728,219.7847137451172,12212800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,30.0,216.0538607682357,0.0,0.0,0.0,60.0,60.0,-0.007048551247999574,0.010030731176869328,-0.015271861037332411,0.025619008361387977,-0.02914318995160365,0.016085297864094038
2020-01-23,219.21868788922464,219.95356006699245,217.74895868663,218.2355499267578,11195000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,216.20889929138932,0.0,0.0,0.0,60.0,60.0,-0.008281683661037379,0.025800867095352394,-0.02225147939647393,0.016199480734240313,-0.0089642319391623,0.0237531938037277
2020-01-24,219.26835344306716,220.2415511178351,214.61088469869367,216.42819213867188,11905800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,216.2236400369856,0.0,0.0,0.0,60.0,60.0,-0.014086455302154336,0.01633476004965047,-0.0006882481314297204,0.023951552988771278,0.02427269685398255,0.02638340778404587
2020-01-27,211.62177512063823,214.5612337228181,211.02593113625323,213.3794860839844,13810700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,30.0,216.04200448383327,0.0,0.0,0.0,60.0,60.0,0.013589636984681838,0.024293766038189227,0.03890721692832901,0.026760366490483335,-0.02485226370237279,0.031088530397664748
2020-01-28,214.64068755905475,217.22265803787516,212.0388667256018,216.27923583984372,13413800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,30.0,216.05645468679094,0.0,0.0,0.0,60.0,60.0,0.024978136140937867,0.026401578621198706,-0.03792649340951736,0.030671712952935984,-0.07291438256715968,0.03503376583378902
2020-01-29,219.9039116233613,222.6447605278984,216.93464727874,221.68148803710935,33181300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,30.0,216.38440683255521,0.0,0.0,0.0,60.0,60.0,-0.061371679387515865,0.029924260695370113,-0.09550693352022585,0.03418001282026543,-0.08529315359360355,0.011826365088139265
2020-01-30,205.0973333453647,209.96333677110164,203.3296821317416,208.07652282714844,48775500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,30.0,215.91931174079758,0.0,0.0,0.0,60.0,60.0,-0.036367168327539556,0.03641485353644764,-0.025485566204179924,0.01259962524934491,0.0014317453675623435,0.02577200851249269
2020-01-31,206.98412922847427,207.24233532558097,199.66525922245705,200.5093688964844,31359900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,30.0,215.08855506304866,0.0,0.0,0.0,60.0,60.0,0.011292270007523256,0.013075130729488816,0.03922543156764275,0.0267446351612609,0.0406122042387468,0.019909807321787137
2020-02-03,202.02877743792925,203.71698182733147,201.09529561652263,202.7735748291016,15495600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30.0,214.44753297656928,0.0,0.0,0.0,60.0,60.0,0.027621254891933157,0.026445999791002,0.028992542611845955,0.01968749085923402,0.03261667628241123,0.009060218631326835
2020-02-04,205.1866961555153,209.1390982668606,203.77654834930945,208.3744354248047,19628900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30.0,214.14157348711942,0.0,0.0,0.0,60.0,60.0,0.001334429113240759,0.019158314179969348,0.004861150318463781,0.008816690573687702,0.011914373045689047,0.01377312360875592
2020-02-05,211.03584180570505,211.25431690809785,207.2622140071557,208.65249633789065,12538200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30.0,213.87332978559695,0.0,0.0,0.0,60.0,60.0,0.0035220213174395765,0.008804941004071502,0.010565844561858967,0.013754768844763572,0.014040185019287804,0.014944548946424897
2020-02-06,209.01000602542967,209.72501271809213,207.88783979748476,209.3873748779297,10567500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30.0,213.660247466861,0.0,0.0,0.0,60.0,60.0,0.0070191018181864585,0.013706494279723024,0.010481248521123449,0.014892098657491798,-0.017358392778062105,0.020630807175132253
2020-02-07,208.84116933586483,211.34369254725345,208.4737256912429,210.85708618164065,12242500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30.0,213.530583183714,0.0,0.0,0.0,60.0,60.0,0.0034380149261181215,0.014788298087497959,-0.02420757913353845,0.020487006788533657,-0.007394167191920086,0.017990897941811045
2020-02-10,210.05270552548964,212.3168881205752,209.19867067625984,211.5820159912109,11856400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30.0,213.442655949017,0.0,0.0,0.0,60.0,60.0,-0.027550873744495403,0.020416813479048918,-0.010795068511367658,0.017929256889012417,0.00037551638912325115,0.024171638748562357
2020-02-11,208.7319358888157,209.3972863489781,205.0774557929644,205.75274658203125,25030800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30.0,213.1036046374441,0.0,0.0,0.0,60.0,60.0,0.01723052114576662,0.018437218364368832,0.02871758468348007,0.024856455824724982,0.03373723284682843,0.011004387475969211
2020-02-12,206.40817152622645,209.75478932639408,205.96128100859252,209.2979736328125,13813700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30.0,212.93941072026982,0.0,0.0,0.0,60.0,60.0,0.011292488083010813,0.024435420790095537,0.01622711013671644,0.010817987906590063,0.03340292808280099,0.021730887220014383
2020-02-13,208.06658493317437,212.8432160192069,207.7289319629748,211.66146850585935,15396600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30.0,212.88538110886876,0.0,0.0,0.0,60.0,60.0,0.004879520130778003,0.010697190015814772,0.02186354616526654,0.021488231620514744,0.02040919165889424,0.010368803657641175
2020-02-14,212.51553079471375,213.4390723233533,211.17488937571972,212.69427490234372,10741700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30.0,212.87745339943493,0.0,0.0,0.0,60.0,60.0,0.01690155455877754,0.02138388850607504,0.015454262144874007,0.010318454550941339,0.001867548137143824,0.027173438429952634
2020-02-18,212.0686207636686,216.46788287240472,211.91965221201252,216.2891387939453,15609200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30.0,213.0164863604549,0.0,0.0,0.0,60.0,60.0,-0.001423237487852498,0.010146955233457582,-0.014784131614546314,0.026721798494784375,-0.03498621666381535,0.024839320029324555
2020-02-19,216.4778395538806,216.80555220875175,214.6108759999265,215.98130798339844,12135100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30.0,213.13531233555972,0.0,0.0,0.0,60.0,60.0,-0.013379936954552639,0.026759884165098734,-0.03361081534836393,0.02487472266712434,-0.0771070025463895,0.025196540714747057
2020-02-20,215.0180366270395,217.25242870566728,211.47279392220503,213.09149169921875,13109200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30.0,213.13358327162572,0.0,0.0,0.0,60.0,60.0,-0.020505237174443493,0.02521205841926865,-0.06459129302026098,0.025538240766128036,-0.08299931171592387,0.03518502741618205
2020-02-21,211.99911146175108,212.75384913384843,207.38137399647863,208.7220001220703,14092300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30.0,212.96204074671678,0.0,0.0,0.0,60.0,60.0,-0.045008975564751454,0.02607287117335642,-0.06380235700413875,0.035921608518542265,-0.061756637367079946,0.027214773137067983
2020-02-24,200.40014673931017,202.2373044754005,196.79532265517247,199.32763671875,23080100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30.0,212.43909580590602,0.0,0.0,0.0,60.0,60.0,-0.019679118398522235,0.037614603278376534,-0.017536983462470266,0.02849741247899365,-0.05465326243254286,0.03178559579252301
2020-02-25,200.8470264942419,202.08835545897765,194.5907254813855,195.4050445556641,21433500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30.0,211.7941073940683,0.0,0.0,0.0,60.0,60.0,0.0021851364958711465,0.02906947410162225,-0.03567622060328445,0.03242366493366665,-0.021852926718707255,0.05549625490438243
2020-02-26,195.82210607451668,199.8142237950678,194.13390191303057,195.83203125,16524500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30.0,211.19695498975088,0.0,0.0,0.0,60.0,60.0,-0.037778805253026806,0.03235296927974368,-0.023985651292561784,0.05537525241935283,-0.0038538113617776716,0.039148084385611126
2020-02-27,190.48937905519435,194.52121298477465,188.1854652937536,188.4337310791016,21682600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30.0,210.35494583777455,0.0,0.0,0.0,60.0,60.0,0.014334701870802255,0.05754939999416077,0.035256959705787905,0.040685119595505845,-0.02034262481767057,0.06993414168003552
2020-02-28,181.43264087587727,191.4030037393074,180.55875557704405,191.13487243652344,32568900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30.0,209.65150114706273,0.0,0.0,0.0,60.0,60.0,0.02062658193237143,0.04011015251717967,-0.03418726247314147,0.06894582384991021,-0.003688983463879403,0.02826415580734301
2020-03-02,192.68404566651745,195.2064346040125,187.53998571923185,195.07733154296875,24949000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,1.0,6.123233995736766e-17,0,30.0,209.12337713762363,0.0,0.0,0.0,60.0,60.0,-0.05370607171697687,0.067552447751629,-0.02382415452105286,0.027692945008183065,-0.05737126609007658,0.025962155553426295
2020-03-03,194.8588377667089,195.8717663459176,182.693815099334,184.6004943847656,27984100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,0,30.0,208.24300138744928,0.0,0.0,0.0,60.0,60.0,0.031577838875223925,0.02926463351448293,-0.0038732092255415033,0.027435614640931503,-0.025821670365080693,0.040454057922252144
2020-03-04,187.85774920031216,190.499300744771,185.09703493000848,190.4297790527344,23062500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,0,30.0,207.60908212040215,0.0,0.0,0.0,60.0,60.0,-0.03436584886257281,0.026595777465368776,-0.05564244119754444,0.03921571053364333,-0.11608255637056598,0.05115768710326358
2020-03-05,185.4843302930154,187.6790064786015,182.61437845213564,183.885498046875,19333400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17,0,30.0,206.77174292013925,0.0,0.0,0.0,60.0,60.0,-0.022033802667303953,0.040611354193977996,-0.08462491453076561,0.052978332469915845,-0.03769508560200214,0.04746985588909486
2020-03-06,177.09295244472247,182.5051435537278,175.03730446141012,179.83380126953125,24559600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,0,30.0,205.82825737096425,0.0,0.0,0.0,60.0,60.0,-0.06400130396548734,0.05417194644805606,-0.016014135230249013,0.04853936262681071,-0.05991495714935903,0.04539179952098456
2020-03-09,168.42351586713144,173.78605080213518,164.04410375021178,168.32420349121094,29949000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,1.0,6.123233995736766e-17,0,30.0,204.52417471683313,0.0,0.0,0.0,60.0,60.0,0.05126841408918899,0.051858365649924944,0.004365761227489611,0.04849557986917414,-0.08867263544307355,0.07233043504146591
2020-03-10,173.45833205788816,177.05321567652598,168.3241975841464,176.95391845703125,24517800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,0,30.0,203.57199864829755,0.0,0.0,0.0,60.0,60.0,-0.04461529732379097,0.046130540230479904,-0.13311638365308104,0.0688030136472163,-0.04439075362865716,0.07402204487660012
2020-03-11,172.80290373103875,174.6599420229584,166.49696216863526,169.05906677246094,20373900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,0,30.0,202.38762333824042,0.0,0.0,0.0,60.0,60.0,-0.09263397883740672,0.07201603024884777,0.00023502961111354303,0.0774787838545569,-0.14232857121582243,0.09416117028758934
2020-03-12,158.433274615397,165.44431257801335,153.26934971148583,153.39845275878906,43266300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17,0,30.0,200.71649872705254,0.0,0.0,0.0,60.0,60.0,0.10235010600190726,0.0853886767274849,-0.05476796708206337,0.10377418604119887,-0.03269243451859378,0.09024407702880054
2020-03-13,162.39562405222614,169.605257436646,156.5067665435294,169.0988006591797,35028600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,0,30.0,199.6439922052311,0.0,0.0,0.0,60.0,60.0,-0.1425301020324833,0.09413904482449365,-0.12250422056045722,0.08186516836842796,-0.13695081392365804,0.06506922261883875
2020-03-16,151.2633719593194,158.0261289460297,142.10732937100707,144.99713134765625,39120400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,1.0,6.123233995736766e-17,0,30.0,197.80005692304675,0.0,0.0,0.0,60.0,60.0,0.02335461748510818,0.09547293562430016,0.0065066868493576235,0.07588513926036825,0.04876405572746295,0.10362299206709093
2020-03-17,149.6943344283049,152.87213325995907,139.0288314730961,148.38348388671875,34255600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,0,30.0,196.14083527478633,0.0,0.0,0.0,60.0,60.0,-0.016463433445147595,0.07415331690871324,0.024829553517624628,0.10125814678175217,0.0020747681619339275,0.07542501329567042
2020-03-18,138.78058955655547,147.15210550290516,136.14897799823436,145.94058227539062,37553100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,0,30.0,194.46310976747623,0.0,0.0,0.0,60.0,60.0,0.0419841908953258,0.10295310843036656,0.01884851284382586,0.07668755373261855,0.007757130062622054,0.06845397603157
2020-03-19,145.60292811881055,158.82059748400542,143.7955608926163,152.06777954101562,39862300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17,0,30.0,193.0523924081381,0.0,0.0,0.0,60.0,60.0,-0.02220348279144291,0.07359761731771065,-0.03284796557546051,0.06569579138504093,0.05126353689184956,0.05707561989093451
2020-03-20,154.93772108236993,158.16517640687016,146.9733501618565,148.69134521484375,32568400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,0,30.0,191.58229230167822,0.0,0.0,0.0,60.0,60.0,-0.010886194209819637,0.06718758988075685,0.07513528468379937,0.05837167435805121,0.04327796338416335,0.06631942903211877
2020-03-23,148.6218384828333,151.2534498367458,141.26323671563284,147.07266235351562,29830800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,1.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,1.0,6.123233995736766e-17,0,30.0,190.11292208761594,0.0,0.0,0.0,60.0,60.0,0.08696823195678521,0.05901411345827836,0.0547602887321065,0.06704934118186501,0.10290340231532655,0.04713028779628715
